id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
77492,15734025,Lai,738,Spain,Male,27.0,4,0.0,1,1.0,0.0,182765.89,0
77526,15732708,Genovesi,687,France,Female,37.0,4,0.0,2,0.0,0.0,96670.2,0
77531,15654748,Burt,573,Spain,Female,33.0,4,73489.14,2,1.0,0.0,121789.73,0
77534,15684439,Smith,745,Spain,Male,37.0,3,133801.56,1,1.0,1.0,71154.75,0
77537,15592811,Onwuamaeze,679,France,Female,40.0,4,0.0,2,1.0,0.0,180344.24,0
77543,15760093,Kuo,641,France,Female,37.0,3,0.0,1,1.0,0.0,52462.05,1
77556,15696849,Lu,727,Spain,Female,34.0,6,156921.92,1,1.0,0.0,96434.37,0
77559,15693723,Tseng,734,France,Female,36.0,9,0.0,1,1.0,1.0,83499.87,0
77567,15776597,T'ang,829,France,Female,44.0,2,91328.71,1,1.0,1.0,129529.13,0
77613,15687081,Nkemakonam,850,France,Female,54.0,5,0.0,1,1.0,0.0,104719.66,1
77619,15792914,Shih,483,France,Female,32.0,6,148249.54,1,1.0,0.0,5862.53,1
77622,15597946,Brownless,597,France,Male,40.0,0,0.0,2,0.0,1.0,61811.1,0
77639,15714041,Nwebube,584,France,Male,39.0,0,0.0,2,0.0,0.0,178291.05,0
77646,15772631,Hsieh,708,France,Male,37.0,7,0.0,2,1.0,0.0,28690.9,0
77650,15574790,Hsia,621,France,Female,42.0,9,0.0,2,0.0,1.0,107640.65,0
77664,15761248,Nwachukwu,620,Germany,Female,28.0,3,102029.72,2,1.0,0.0,125870.52,1
77694,15752835,Hsu,611,France,Male,33.0,1,107554.66,2,1.0,1.0,172526.9,0
77700,15737993,Baresi,634,France,Female,38.0,6,160615.85,1,0.0,1.0,103700.86,0
77704,15593394,Li Fonti,598,Spain,Male,38.0,6,95922.42,1,1.0,0.0,148799.71,1
77706,15796467,Hsieh,653,France,Female,26.0,0,0.0,2,1.0,1.0,124725.4,0
77712,15793971,Tsou,683,France,Female,40.0,8,0.0,4,1.0,1.0,83073.24,1
77735,15773569,Bibi,634,France,Female,35.0,5,0.0,2,0.0,0.0,116816.35,0
77739,15645024,Obiajulu,699,France,Female,32.0,3,0.0,2,1.0,1.0,157891.96,0
77740,15667958,Ch'en,681,France,Male,34.0,1,131778.74,1,1.0,0.0,112928.51,0
77742,15742291,Yashina,684,Spain,Male,30.0,4,0.0,1,1.0,1.0,126817.19,0
77756,15771642,Ch'en,683,France,Male,40.0,2,80764.07,1,1.0,0.0,152740.4,0
77767,15732277,P'an,611,Spain,Male,34.0,2,0.0,2,0.0,0.0,82287.08,0
77769,15661389,Hs?,679,France,Male,37.0,1,136596.53,1,1.0,1.0,79623.69,0
77780,15592731,Nwabugwu,732,Spain,Male,29.0,3,0.0,2,0.0,1.0,38550.4,0
77783,15652989,Dyer,709,Germany,Male,39.0,3,124974.81,2,1.0,1.0,52367.22,0
77789,15702050,Chukwujamuike,850,Spain,Male,32.0,5,0.0,2,1.0,1.0,120853.83,0
77790,15665884,Okeke,676,Germany,Male,31.0,9,129055.88,2,1.0,0.0,35279.81,0
77791,15771582,Chiu,775,Germany,Female,48.0,8,105961.02,1,0.0,0.0,140137.56,1
77805,15677571,Lucchese,679,Spain,Male,38.0,2,0.0,2,0.0,1.0,79259.79,0
77817,15695029,Shih,611,France,Male,31.0,3,71087.34,2,1.0,0.0,125920.57,0
77818,15731756,Iweobiegbunam,684,France,Male,31.0,1,0.0,1,1.0,1.0,71553.96,0
77825,15632591,Tuan,585,France,Male,33.0,7,99806.34,1,1.0,1.0,168515.84,0
77829,15792917,Yeh,679,France,Female,34.0,5,0.0,1,1.0,0.0,162599.99,1
77832,15761457,Maclean,850,Spain,Male,37.0,8,0.0,2,1.0,0.0,62407.06,0
77836,15731144,Hs?,695,Spain,Female,31.0,2,0.0,2,0.0,0.0,162820.5,0
77840,15595765,P'eng,707,Germany,Female,57.0,2,122447.57,2,1.0,1.0,130142.54,0
77855,15795569,Martin,629,Spain,Male,26.0,8,0.0,2,1.0,0.0,62845.64,0
77871,15692064,Ngozichukwuka,575,Germany,Female,60.0,9,130111.72,1,1.0,0.0,155739.71,1
77880,15617608,Hsiao,637,Spain,Male,43.0,4,0.0,2,0.0,0.0,163736.09,0
77890,15762533,Chikezie,754,Germany,Male,33.0,9,176666.62,2,0.0,1.0,48606.71,0
77898,15786589,P'an,753,France,Male,51.0,8,124823.34,1,1.0,0.0,124872.49,1
77904,15766253,Hao,633,France,Female,26.0,5,0.0,2,1.0,0.0,52856.28,0
77914,15691887,Y?,607,France,Male,38.0,9,122486.47,1,1.0,1.0,51536.99,1
77917,15662906,Trevisani,729,Germany,Male,49.0,8,123805.03,1,0.0,0.0,82709.8,0
77924,15744028,Maconochie,567,Germany,Male,51.0,6,152880.16,1,1.0,0.0,170970.78,1
77935,15586035,Y?an,595,France,Male,35.0,7,0.0,2,1.0,0.0,116692.8,0
77939,15758566,Kegley,691,France,Male,30.0,5,128912.07,1,1.0,1.0,130633.96,0
77941,15719608,Trevisani,634,France,Male,34.0,4,142389.14,1,1.0,1.0,181489.76,0
77944,15693478,Pugh,727,Spain,Male,33.0,7,0.0,2,0.0,1.0,89040.66,0
77953,15605034,Hsia,711,France,Male,30.0,3,124023.09,1,0.0,0.0,139049.24,0
77965,15798935,Tien,633,Germany,Male,36.0,7,102575.48,2,1.0,1.0,184524.74,0
77969,15803850,Onyekachi,678,Spain,Female,28.0,3,0.0,2,1.0,0.0,179446.52,0
77970,15803684,Purdy,588,Spain,Male,39.0,3,0.0,2,1.0,0.0,143566.81,0
77974,15641838,Zetticci,682,France,Female,44.0,0,0.0,1,1.0,1.0,89081.41,1
77982,15583322,Hao,554,Spain,Male,43.0,4,0.0,2,1.0,1.0,121189.3,0
77993,15792472,Efremov,663,France,Female,31.0,4,0.0,2,1.0,1.0,187980.51,0
77995,15798868,Mazzanti,711,France,Male,34.0,4,0.0,2,1.0,0.0,152400.27,0
78000,15739110,Smith,537,Spain,Male,59.0,10,0.0,1,0.0,1.0,141537.43,1
78010,15808650,Chiawuotu,581,Germany,Male,36.0,4,166526.18,2,1.0,1.0,100433.83,0
78024,15740167,Lai,599,Spain,Male,37.0,8,0.0,2,1.0,0.0,101382.9,0
78025,15651270,Smith,758,France,Female,45.0,2,0.0,1,0.0,1.0,93716.73,1
78037,15663916,Hsieh,682,France,Female,40.0,8,122034.4,1,1.0,0.0,74850.84,0
78041,15662726,Ch'ang,539,Spain,Male,29.0,8,128472.33,1,1.0,0.0,100834.22,0
78045,15570190,Long,718,France,Male,29.0,8,0.0,2,0.0,0.0,63889.1,0
78053,15802555,Smith,586,France,Male,44.0,7,123674.2,1,1.0,1.0,178709.98,1
78068,15608846,Bogle,653,France,Male,38.0,4,0.0,2,0.0,1.0,155823.29,0
78083,15795546,Ting,635,France,Female,25.0,8,0.0,1,1.0,0.0,161076.95,0
78091,15642434,Hsia,775,France,Female,30.0,7,0.0,1,1.0,1.0,93816.23,0
78094,15782830,Toscani,682,France,Male,39.0,8,133040.24,1,1.0,0.0,51670.91,0
78100,15771529,Chukwubuikem,641,France,Female,33.0,7,121681.51,1,1.0,1.0,91359.52,0
78102,15693816,Chu,705,Germany,Male,38.0,1,110393.43,2,1.0,1.0,151903.6,0
78117,15673522,Chinedum,526,France,Male,34.0,3,0.0,2,0.0,0.0,133696.01,0
78133,15697440,L?,850,Spain,Female,41.0,9,143904.54,1,0.0,0.0,84920.64,0
78137,15662487,Romani,667,France,Female,55.0,7,185932.26,1,1.0,1.0,38587.48,1
78139,15684517,Ting,767,France,Female,46.0,3,133974.03,1,1.0,0.0,45413.11,0
78150,15615141,Chidubem,705,Spain,Female,39.0,4,113885.19,1,0.0,0.0,144581.97,0
78151,15780059,Ch'ien,743,France,Male,44.0,4,134867.25,1,1.0,1.0,28367.39,0
78167,15587585,Nnonso,632,Spain,Male,34.0,7,0.0,2,1.0,0.0,90877.55,0
78172,15586800,McGregor,592,Germany,Female,44.0,4,151369.98,1,1.0,1.0,151665.91,1
78181,15652979,Chukwufumnanya,684,Germany,Female,37.0,6,129845.41,2,1.0,0.0,176843.53,0
78187,15594796,Ch'iu,628,France,Female,41.0,7,129855.24,1,0.0,1.0,113046.93,0
78193,15780122,Uspensky,706,France,Male,35.0,4,0.0,2,1.0,1.0,9241.44,0
78198,15682265,Tien,691,Spain,Female,32.0,6,0.0,1,1.0,0.0,167033.95,0
78204,15782650,K'ung,579,Spain,Male,29.0,8,0.0,1,1.0,0.0,131665.19,1
78206,15621838,Milano,688,France,Male,33.0,8,0.0,2,1.0,1.0,73873.17,0
78208,15593772,Chiekwugo,645,France,Male,29.0,0,81574.07,1,0.0,0.0,84420.53,0
78211,15774940,Fyodorov,567,France,Male,32.0,4,135070.93,1,1.0,1.0,85979.85,0
78223,15572761,P'eng,590,France,Female,43.0,9,0.0,1,1.0,0.0,163482.7,0
78234,15782642,Mancini,616,Germany,Female,35.0,0,137781.05,1,1.0,1.0,110431.51,0
78237,15806961,Yefremova,648,Spain,Female,32.0,5,154596.13,1,1.0,0.0,129935.95,0
78243,15654559,T'ien,579,France,Male,38.0,2,0.0,2,1.0,0.0,178122.71,0
78247,15658971,T'ien,621,France,Female,33.0,5,0.0,1,1.0,0.0,177621.14,1
78254,15702901,Nwankwo,641,Spain,Female,29.0,8,0.0,1,1.0,0.0,158035.96,0
78266,15802375,Lucciano,756,France,Male,36.0,2,0.0,2,1.0,0.0,93816.73,0
78267,15743065,Tuan,648,Spain,Male,39.0,2,0.0,2,1.0,0.0,172576.55,0
78279,15815620,Okwuoma,516,France,Male,24.0,9,76953.58,1,0.0,0.0,27366.29,0
78280,15752867,Baresi,597,Spain,Male,32.0,3,0.0,2,0.0,1.0,176471.61,0
78327,15724167,Uspensky,652,France,Male,29.0,3,0.0,2,1.0,0.0,160835.3,0
78349,15593853,Nwachinemelu,661,Spain,Female,33.0,9,0.0,2,0.0,0.0,161039.73,0
78354,15756927,Uspenskaya,632,Germany,Female,39.0,8,109493.62,2,1.0,1.0,80149.27,0
78358,15621433,Nwokike,850,Spain,Female,33.0,2,0.0,2,1.0,0.0,142367.31,0
78361,15624145,Azubuike,538,France,Male,42.0,1,0.0,2,1.0,0.0,140947.05,0
78364,15785859,Pinto,598,France,Male,26.0,4,0.0,2,1.0,0.0,170822.65,0
78372,15577658,Y?,646,France,Male,31.0,3,0.0,2,0.0,1.0,88891.35,0
78385,15581261,Okwudiliolisa,699,France,Female,46.0,7,121210.5,1,1.0,0.0,182498.54,1
78389,15806924,Lo,634,Spain,Male,35.0,9,0.0,2,1.0,1.0,177638.38,0
78393,15666190,Yefimova,667,France,Male,52.0,2,87831.69,1,0.0,1.0,170626.77,0
78401,15602498,Lappin,553,France,Male,32.0,1,135553.27,2,0.0,0.0,113581.05,0
78415,15697871,Lo Duca,648,Spain,Male,42.0,7,0.0,1,1.0,0.0,149536.55,0
78417,15641267,Chidimma,545,France,Male,24.0,7,117696.74,1,1.0,0.0,51620.91,0
78432,15636425,Hsia,547,France,Female,56.0,9,0.0,1,1.0,0.0,102076.06,1
78444,15656523,Hsieh,466,Spain,Female,29.0,7,132623.88,1,1.0,1.0,50299.24,0
78456,15671326,Mazzanti,727,France,Male,42.0,9,0.0,1,1.0,1.0,113849.76,0
78458,15686655,Hao,637,Germany,Male,49.0,6,121523.51,1,1.0,0.0,147569.89,1
78468,15704861,Hsia,579,Germany,Male,35.0,1,125537.73,2,1.0,0.0,120830.82,0
78469,15808183,Kao,683,Germany,Male,29.0,4,129055.13,1,1.0,0.0,113482.2,1
78482,15740078,Tuan,639,France,Male,32.0,10,0.0,2,0.0,1.0,64511.09,0
78484,15766389,Hsing,774,Germany,Male,39.0,5,108806.96,3,0.0,0.0,61446.92,1
78514,15701263,Toscani,556,Spain,Male,37.0,3,113488.6,1,1.0,0.0,119808.64,0
78526,15592479,Ruggiero,634,France,Male,37.0,9,0.0,2,0.0,0.0,93981.02,0
78539,15806955,Lombardi,655,France,Female,36.0,5,0.0,1,1.0,0.0,170634.94,1
78548,15627361,Chukwualuka,646,Spain,Female,30.0,3,114779.35,1,1.0,1.0,50368.63,0
78564,15746725,Liao,667,Spain,Female,34.0,7,0.0,2,1.0,0.0,93716.09,0
78571,15596517,Ch'ang,730,Germany,Male,46.0,2,142876.57,1,1.0,0.0,173844.88,1
78586,15734519,Shao,721,Spain,Male,58.0,0,0.0,2,0.0,1.0,139908.66,0
78594,15582924,Hs?eh,683,Spain,Female,37.0,7,0.0,2,1.0,1.0,172497.87,0
78597,15578224,Onyemauchechukwu,565,Germany,Female,35.0,4,143390.51,2,0.0,0.0,175071.29,0
78600,15768595,Hsiung,590,France,Male,29.0,2,98899.76,1,1.0,1.0,51820.87,1
78603,15792718,Ewing,590,France,Male,32.0,9,0.0,2,1.0,0.0,140941.47,0
78610,15661658,Palerma,597,Germany,Male,39.0,8,127585.98,4,1.0,1.0,171575.54,1
78612,15653967,Shao,587,Germany,Male,43.0,6,109868.46,1,0.0,1.0,86731.72,1
78614,15793339,Ts'ai,586,Spain,Male,31.0,3,0.0,2,1.0,0.0,73857.95,0
78625,15617168,Ch'eng,577,France,Female,29.0,5,181766.87,1,1.0,1.0,27330.59,0
78631,15792666,Chukwufumnanya,550,France,Female,58.0,8,106639.28,1,1.0,1.0,155796.05,1
78632,15625068,Chia,615,Germany,Male,48.0,9,114415.56,1,1.0,0.0,152393.59,1
78639,15641315,Hoolan,652,Germany,Female,36.0,5,81733.11,2,1.0,1.0,59645.83,0
78656,15793895,Ibeabuchi,438,France,Male,38.0,1,131693.12,1,1.0,1.0,163830.56,0
78660,15742626,Chiwetelu,671,France,Male,31.0,5,0.0,2,1.0,1.0,27509.8,0
78671,15761055,Piazza,775,Spain,Male,45.0,8,123070.89,1,1.0,0.0,75860.01,1
78688,15672530,Ainsworth,587,France,Female,37.0,9,0.0,2,1.0,0.0,1710.61,0
78696,15771539,Uspensky,697,France,Female,35.0,9,107805.68,1,1.0,0.0,116971.06,0
78703,15761483,Lo,597,France,Female,41.0,5,0.0,3,1.0,0.0,184524.65,1
78713,15657899,Tsai,744,Germany,Male,46.0,9,98775.23,2,1.0,0.0,174917.63,0
78715,15627820,Chukwukadibia,525,France,Male,27.0,10,0.0,2,1.0,0.0,171519.38,0
78718,15780024,Nnaemeka,667,France,Female,38.0,7,105795.69,1,1.0,1.0,125777.28,0
78719,15682857,Yefimova,850,France,Male,30.0,8,123081.09,1,1.0,1.0,93091.02,0
78725,15593319,Pirozzi,807,France,Female,27.0,7,0.0,2,0.0,1.0,122453.96,0
78732,15722408,Uspenskaya,794,Spain,Female,30.0,1,88815.56,2,0.0,0.0,152872.38,0
78737,15752631,Hsing,705,France,Male,32.0,7,131405.95,2,0.0,1.0,86636.89,0
78738,15594816,Kerr,684,France,Male,47.0,1,0.0,2,1.0,0.0,165082.33,0
78744,15587541,Hsueh,659,Spain,Female,36.0,8,0.0,2,1.0,1.0,141872.05,0
78758,15806513,Hsia,662,France,Male,37.0,7,0.0,1,1.0,1.0,103801.89,0
78761,15605575,Hs?,492,France,Male,36.0,8,0.0,2,1.0,0.0,151844.14,0
78783,15591551,Ch'ang,687,France,Female,37.0,7,167555.74,1,1.0,0.0,70532.8,1
78784,15661408,Chukwudi,718,Germany,Male,27.0,2,113865.39,2,1.0,1.0,174822.52,0
78792,15583574,Udegbunam,714,Spain,Female,29.0,7,0.0,1,1.0,0.0,53843.75,0
78798,15662404,Nwankwo,602,France,Female,34.0,2,115290.71,1,1.0,0.0,84966.47,0
78811,15806909,Hsueh,733,France,Female,46.0,1,0.0,1,1.0,0.0,53311.7,1
78831,15651248,Teng,565,Germany,Male,39.0,3,132436.52,1,1.0,1.0,161479.01,0
78838,15592585,Ndubuagha,695,France,Female,40.0,4,0.0,2,1.0,1.0,138021.36,0
78848,15686539,Toscani,749,France,Female,41.0,2,0.0,1,1.0,1.0,78744.34,0
78871,15706588,Lo,730,France,Female,37.0,5,0.0,2,1.0,0.0,109890.16,0
78875,15772360,Tsou,746,France,Female,32.0,2,124043.08,1,1.0,0.0,88827.48,0
78876,15752811,Lu,703,France,Female,34.0,8,0.0,2,1.0,0.0,71433.88,0
78887,15805737,Hsia,649,France,Male,26.0,1,83199.05,1,0.0,0.0,72929.96,0
78892,15684922,Okeke,705,France,Female,51.0,7,0.0,1,1.0,0.0,50771.79,1
78897,15704084,Ch'in,567,Germany,Male,33.0,4,125437.35,2,1.0,1.0,55324.53,0
78905,15778886,Mazzanti,592,Germany,Female,47.0,8,106075.05,1,0.0,1.0,103791.16,0
78910,15706037,Chin,565,France,Female,43.0,5,0.0,2,1.0,0.0,28257.63,0
78921,15716096,Chukwualuka,528,France,Female,21.0,5,0.0,2,0.0,1.0,100727.68,0
78927,15805522,Frolova,661,France,Female,37.0,6,0.0,2,1.0,1.0,47323.02,1
78932,15583695,Rounsevell,706,Germany,Female,49.0,2,104498.79,1,1.0,0.0,101139.3,1
78936,15767893,Chialuka,544,France,Male,33.0,2,90212.0,2,1.0,0.0,93930.24,0
78945,15762955,Lucciano,735,France,Male,40.0,1,0.0,2,1.0,1.0,79577.39,0
78957,15791043,Tien,653,France,Female,41.0,8,0.0,2,0.0,1.0,147822.25,0
78961,15693544,Fanucci,649,France,Male,48.0,7,123949.13,1,0.0,1.0,86614.02,0
78969,15754958,Oster,584,France,Female,55.0,4,0.0,1,0.0,0.0,76679.9,1
78990,15710187,Ku,468,France,Female,61.0,6,0.0,1,1.0,0.0,49506.84,1
78995,15754462,Hsia,850,Germany,Female,38.0,5,126473.42,2,1.0,1.0,143586.38,0
78996,15673359,Hsieh,718,France,Female,36.0,2,0.0,2,0.0,0.0,121448.08,0
79001,15803968,Hsieh,589,France,Male,40.0,7,0.0,1,0.0,0.0,131778.28,0
79003,15606761,Maclean,697,France,Female,33.0,4,96679.71,1,1.0,1.0,16081.71,0
79008,15644859,Ritchie,749,France,Female,39.0,1,0.0,1,0.0,1.0,184464.19,0
79009,15770172,T'ien,683,Spain,Male,36.0,8,0.0,2,1.0,1.0,82870.27,0
79014,15796733,Hsiung,553,France,Female,36.0,0,0.0,2,0.0,1.0,106799.27,0
79030,15665859,Farrar,709,Germany,Female,49.0,1,98735.95,1,1.0,0.0,123475.78,1
79031,15582911,Nucci,686,Spain,Female,69.0,6,0.0,2,1.0,1.0,162551.57,0
79068,15793905,Onio,743,Germany,Male,22.0,8,162390.52,2,1.0,1.0,126513.46,0
79075,15694878,Onuchukwu,717,France,Female,42.0,8,0.0,2,1.0,0.0,66893.32,0
79077,15671332,Cameron,550,Germany,Male,42.0,7,74458.25,2,0.0,0.0,169802.73,0
79089,15671409,Tsou,710,Spain,Female,30.0,2,0.0,2,1.0,1.0,79577.67,0
79090,15698521,Padovesi,649,France,Male,30.0,3,0.0,2,1.0,0.0,79577.47,0
79101,15682628,Yudina,754,France,Male,40.0,5,107590.38,1,0.0,1.0,131177.9,1
79102,15796495,Folliero,628,France,Male,35.0,10,0.0,2,1.0,0.0,104940.48,0
79106,15754858,Manna,549,Germany,Female,34.0,1,123783.91,2,0.0,0.0,162599.51,0
79112,15744578,Nwokeocha,592,France,Female,39.0,9,112419.88,1,1.0,0.0,77896.44,1
79113,15694872,Palerma,650,Spain,Female,61.0,9,0.0,2,1.0,0.0,175843.48,0
79115,15594717,T'ien,717,France,Female,33.0,0,0.0,1,1.0,1.0,60972.84,0
79117,15596810,Lettiere,635,France,Female,38.0,8,0.0,2,0.0,0.0,143882.14,0
79131,15798846,Chiang,689,Germany,Male,35.0,7,113090.58,1,1.0,0.0,38772.61,0
79133,15732570,Chuang,801,Spain,Female,50.0,3,134208.22,1,0.0,0.0,188593.98,1
79143,15777891,Lu,714,Spain,Female,39.0,7,91263.63,1,0.0,0.0,161429.51,0
79144,15684902,H?,753,Spain,Male,38.0,10,0.0,2,0.0,1.0,176902.12,0
79145,15756825,Hsieh,803,Germany,Male,28.0,9,118628.6,2,1.0,1.0,143952.24,0
79165,15592810,O'Donnell,520,Spain,Female,44.0,4,0.0,2,1.0,0.0,174844.2,1
79170,15672409,Onyemauchechukwu,633,France,Male,32.0,1,0.0,2,1.0,0.0,187905.12,0
79185,15711248,Gadsden,645,Spain,Male,41.0,8,116539.3,1,1.0,0.0,109291.22,0
79188,15585819,Pinto,694,Germany,Female,31.0,9,139496.25,3,0.0,1.0,102730.51,1
79194,15588974,Lucciano,850,Spain,Male,37.0,4,0.0,2,1.0,1.0,150465.94,0
79203,15655233,Chiekwugo,675,Germany,Female,50.0,8,122570.79,2,1.0,1.0,146792.39,0
79204,15749072,Nkemakonam,684,Spain,Female,23.0,9,0.0,2,1.0,0.0,113982.54,0
79220,15588550,Chukwudi,521,France,Female,46.0,1,0.0,2,1.0,1.0,79577.23,0
79221,15791167,Chinweuba,555,France,Female,34.0,1,65811.32,1,1.0,1.0,171453.19,0
79224,15731719,Nnanna,724,France,Female,45.0,3,141782.74,1,1.0,1.0,60721.12,0
79231,15603098,Teng,748,France,Male,29.0,6,0.0,2,0.0,0.0,189051.71,0
79256,15717062,Fennell,535,France,Female,28.0,10,96885.18,1,1.0,1.0,135986.01,1
79261,15708716,Hsia,757,Spain,Male,46.0,10,0.0,2,1.0,1.0,48382.4,0
79266,15781554,Teng,635,France,Female,32.0,9,0.0,2,1.0,1.0,93716.56,0
79282,15682462,Eremenko,749,Germany,Female,52.0,9,109799.55,1,0.0,1.0,110510.28,1
79283,15691709,Nwokezuike,669,Spain,Male,29.0,8,0.0,2,1.0,1.0,161849.79,0
79294,15642926,Yermakova,603,Spain,Male,37.0,5,0.0,2,1.0,1.0,171428.52,0
79298,15806916,Scott,556,France,Male,36.0,2,0.0,2,1.0,0.0,151623.71,0
79306,15686810,Okwudilichukwu,597,France,Male,39.0,3,0.0,2,0.0,0.0,103716.66,0
79307,15659425,Onwumelu,585,France,Male,26.0,3,0.0,1,1.0,1.0,179631.45,0
79329,15714236,Macleod,632,France,Female,38.0,6,0.0,1,1.0,0.0,91828.73,0
79334,15761672,Lucchesi,616,France,Male,39.0,3,0.0,1,0.0,1.0,172495.81,0
79344,15581276,Kao,619,France,Male,38.0,1,0.0,2,0.0,1.0,127558.26,0
79356,15751165,Baresi,596,France,Male,52.0,5,130206.02,1,1.0,1.0,184474.01,0
79359,15617156,Lappin,663,Spain,Female,40.0,7,0.0,1,1.0,1.0,139712.84,0
79361,15803852,Lo,682,France,Female,39.0,6,0.0,2,1.0,0.0,105888.68,0
79374,15631675,Chiang,577,Germany,Female,51.0,10,61592.57,3,1.0,0.0,92873.56,1
79375,15625042,Ijendu,568,Spain,Female,36.0,8,88832.49,2,1.0,1.0,91562.04,0
79377,15600351,Teng,586,Spain,Male,31.0,8,104817.45,2,1.0,1.0,112973.39,0
79384,15710144,Pipes,521,Spain,Female,36.0,5,0.0,2,1.0,0.0,169803.89,0
79385,15642812,Ch'ang,620,Germany,Male,24.0,6,121898.68,1,1.0,1.0,175071.02,0
79398,15752433,Ch'iu,644,France,Female,56.0,9,133040.01,1,1.0,1.0,180553.48,0
79400,15806917,T'ien,704,France,Male,32.0,6,0.0,2,1.0,1.0,65801.44,0
79404,15751688,Padovesi,730,Spain,Female,38.0,5,126473.33,1,1.0,0.0,86657.48,0
79407,15572351,Hs?,714,Spain,Female,41.0,2,0.0,2,1.0,0.0,170563.96,0
79414,15760095,Hsiung,711,Germany,Female,25.0,9,108742.07,2,1.0,0.0,125013.59,0
79415,15641833,T'ang,648,France,Male,48.0,1,0.0,2,1.0,1.0,66490.95,0
79418,15642621,Hsia,632,Spain,Female,57.0,1,0.0,3,1.0,1.0,106978.47,1
79420,15602379,Trevisani,639,Germany,Male,27.0,4,114737.26,1,1.0,1.0,50908.97,0
79427,15674554,Sagese,803,Spain,Female,58.0,6,0.0,1,1.0,1.0,147784.52,1
79429,15783065,T'ien,635,France,Male,36.0,3,0.0,2,1.0,1.0,131777.75,0
79433,15682619,L?,651,France,Male,35.0,1,0.0,1,1.0,1.0,73471.93,0
79434,15684906,T'ien,717,Germany,Male,30.0,9,109402.13,2,1.0,0.0,117832.88,0
79439,15690543,Fennell,756,France,Male,45.0,8,0.0,2,1.0,1.0,135077.03,0
79440,15690763,Kao,738,France,Female,27.0,3,123959.97,1,1.0,0.0,49848.86,0
79451,15672361,Lo Duca,687,Spain,Female,35.0,9,0.0,1,1.0,0.0,162038.07,0
79464,15578915,Mancini,687,France,Male,28.0,1,116968.37,1,1.0,0.0,67830.9,0
79465,15791774,H?,716,Spain,Male,61.0,4,0.0,2,0.0,1.0,170968.93,0
79474,15624145,Onwumelu,583,France,Male,40.0,5,139974.35,1,1.0,1.0,28789.86,0
79480,15643022,Piazza,762,France,Male,28.0,6,0.0,2,1.0,1.0,166022.29,0
79481,15574849,Olisaemeka,684,France,Male,38.0,6,127568.13,1,1.0,0.0,141927.43,0
79484,15680139,Hsieh,526,France,Female,29.0,8,160982.77,1,0.0,0.0,109041.34,0
79488,15754922,Chiemenam,742,Germany,Female,38.0,5,116098.32,2,1.0,0.0,93729.61,1
79498,15753371,Manna,548,Germany,Male,48.0,1,126776.3,2,1.0,0.0,119346.88,1
79503,15666943,Onwuamaeze,597,France,Female,57.0,4,0.0,1,0.0,0.0,60903.62,1
79511,15692591,Lucchesi,587,Spain,Female,34.0,3,0.0,1,1.0,1.0,98820.09,0
79516,15593399,Nwachinemelu,603,Spain,Male,41.0,5,0.0,2,1.0,0.0,163783.0,1
79534,15707046,Hsiung,778,Spain,Female,50.0,7,0.0,2,0.0,0.0,71379.31,1
79544,15659676,Horsley,749,France,Male,29.0,3,0.0,2,1.0,1.0,64722.42,0
79558,15751053,Shih,554,Germany,Female,53.0,2,121523.33,1,1.0,0.0,100834.92,1
79572,15672363,Udinese,715,France,Male,19.0,8,0.0,1,1.0,1.0,151671.19,0
79587,15693594,Ch'in,638,France,Male,39.0,9,98862.84,1,1.0,0.0,106061.47,0
79594,15592322,Hao,691,Germany,Female,32.0,3,110314.44,2,1.0,0.0,181294.76,0
79600,15677094,Okeke,651,France,Male,39.0,9,0.0,2,1.0,1.0,123982.18,0
79607,15697534,Manna,667,Germany,Male,29.0,3,130812.81,2,1.0,1.0,153981.86,0
79633,15585592,Pirozzi,537,France,Female,43.0,5,142643.96,1,1.0,0.0,184350.92,0
79635,15590930,Liao,754,Spain,Female,61.0,7,139129.42,3,0.0,1.0,68701.57,1
79648,15657539,Yuryeva,564,France,Male,41.0,7,0.0,2,0.0,0.0,94838.74,0
79669,15586969,Onyemauchechukwu,667,France,Male,39.0,2,0.0,2,0.0,0.0,137964.33,0
79677,15665858,T'ien,681,Germany,Male,30.0,1,139431.89,1,1.0,1.0,138882.98,0
79705,15671513,Hsieh,652,Spain,Female,29.0,3,0.0,2,1.0,0.0,153372.53,0
79707,15798025,Pipes,553,Spain,Male,22.0,4,0.0,2,0.0,1.0,163317.2,0
79714,15702280,Fan,670,Spain,Female,36.0,6,0.0,2,1.0,1.0,26342.31,0
79730,15683613,Yobachukwu,678,France,Male,39.0,1,81210.5,1,1.0,0.0,99818.37,0
79735,15791625,Yobanna,813,Spain,Female,57.0,7,0.0,2,0.0,1.0,120108.72,0
79750,15651633,Martin,590,Spain,Male,33.0,5,0.0,2,1.0,1.0,62389.19,0
79757,15643817,Maclean,652,France,Male,38.0,4,0.0,2,0.0,1.0,137739.75,0
79761,15791343,Ijendu,598,Spain,Male,30.0,8,0.0,2,1.0,1.0,175071.29,0
79768,15603850,P'eng,547,Spain,Male,35.0,10,123599.18,1,1.0,0.0,132916.48,0
79773,15806471,Shih,586,France,Female,42.0,8,169831.46,1,1.0,0.0,127584.45,0
